j,x_j,rho_j,phi_j,E_j
0,-3.14159,-0.142501,-0.143,-1.36941e-16
1,-2.93891,-0.136463,-0.140073,-0.0282707
2,-2.73623,-0.172522,-0.13154,-0.0595837
3,-2.53354,-0.115602,-0.115919,-0.0887827
4,-2.33086,-0.0772823,-0.0955502,-0.10833
5,-2.12818,-0.0610653,-0.0720061,-0.12235
6,-1.92549,-0.0375025,-0.0459534,-0.132339
7,-1.72281,-0.0118558,-0.0183602,-0.137341
8,-1.52013,0.0139714,0.00972016,-0.137127
9,-1.31744,0.0397516,0.0372265,-0.131683
10,-1.11476,0.064109,0.0630999,-0.121157
11,-0.912075,0.0856534,0.0863396,-0.10598
12,-0.709392,0.103634,0.106061,-0.0867972
13,-0.506708,0.117554,0.121524,-0.0643816
14,-0.304025,0.127035,0.132159,-0.0395946
15,-0.101342,0.131835,0.137575,-0.0133603
16,0.101342,0.131835,0.137575,0.0133603
17,0.304025,0.127035,0.132159,0.0395946
18,0.506708,0.117554,0.121524,0.0643816
19,0.709392,0.103634,0.106061,0.0867972
20,0.912075,0.0856534,0.0863396,0.10598
21,1.11476,0.064109,0.0630999,0.121157
22,1.31744,0.0397516,0.0372265,0.131683
23,1.52013,0.0139714,0.00972016,0.137127
24,1.72281,-0.0118558,-0.0183602,0.137341
25,1.92549,-0.0375025,-0.0459534,0.132339
26,2.12818,-0.0610653,-0.0720061,0.12235
27,2.33086,-0.0772823,-0.0955502,0.10833
28,2.53354,-0.115602,-0.115919,0.0887827
29,2.73623,-0.172522,-0.13154,0.0595837
30,2.93891,-0.136463,-0.140073,0.0282707
31,3.14159,-0.142501,-0.143,-1.36941e-16
